#,DayOfWeek,D,M,Y,Time AM/PM,IP,Trasnsmited,Received,Loss,rttmin,rttavg,rttmax
226,Tue ,18 ,May ,2021 ,03:45:02 AM,3.96.188.68,13,0,100%
227,Tue ,18 ,May ,2021 ,03:46:01 AM,3.96.188.68,13,0,100%
228,Tue ,18 ,May ,2021 ,03:47:02 AM,3.96.188.68,13,0,100%
229,Tue ,18 ,May ,2021 ,03:48:01 AM,3.96.188.68,13,0,100%
230,Tue ,18 ,May ,2021 ,03:49:02 AM,3.96.188.68,13,0,100%
231,Tue ,18 ,May ,2021 ,03:50:01 AM,3.96.188.68,13,0,100%
232,Tue ,18 ,May ,2021 ,03:51:01 AM,3.96.188.68,13,0,100%
233,Tue ,18 ,May ,2021 ,03:52:01 AM,3.96.188.68,13,0,100%
234,Tue ,18 ,May ,2021 ,03:53:01 AM,3.96.188.68,13,0,100%
235,Tue ,18 ,May ,2021 ,03:54:01 AM,3.96.188.68,13,0,100%
236,Tue ,18 ,May ,2021 ,03:55:01 AM,3.96.188.68,13,0,100%
237,Tue ,18 ,May ,2021 ,03:56:01 AM,3.96.188.68,13,0,100%
238,Tue ,18 ,May ,2021 ,03:57:01 AM,3.96.188.68,13,0,100%
239,Tue ,18 ,May ,2021 ,03:58:01 AM,3.96.188.68,13,0,100%
240,Tue ,18 ,May ,2021 ,03:59:01 AM,3.96.188.68,13,0,100%
241,Tue ,18 ,May ,2021 ,04:00:01 AM,3.96.188.68,13,0,100%
242,Tue ,18 ,May ,2021 ,04:01:01 AM,3.96.188.68,13,0,100%
243,Tue ,18 ,May ,2021 ,04:02:02 AM,3.96.188.68,13,0,100%
244,Tue ,18 ,May ,2021 ,04:03:01 AM,3.96.188.68,13,0,100%
245,Tue ,18 ,May ,2021 ,04:04:02 AM,3.96.188.68,13,0,100%
246,Tue ,18 ,May ,2021 ,04:05:01 AM,3.96.188.68,13,0,100%
247,Tue ,18 ,May ,2021 ,04:06:01 AM,3.96.188.68,13,0,100%
248,Tue ,18 ,May ,2021 ,04:07:01 AM,3.96.188.68,13,0,100%
249,Tue ,18 ,May ,2021 ,04:08:01 AM,3.96.188.68,13,0,100%
250,Tue ,18 ,May ,2021 ,04:09:01 AM,3.96.188.68,13,0,100%
251,Tue ,18 ,May ,2021 ,04:10:01 AM,3.96.188.68,13,0,100%
252,Tue ,18 ,May ,2021 ,04:11:01 AM,3.96.188.68,13,0,100%
253,Tue ,18 ,May ,2021 ,04:12:01 AM,3.96.188.68,13,0,100%
254,Tue ,18 ,May ,2021 ,04:13:01 AM,3.96.188.68,13,0,100%
255,Tue ,18 ,May ,2021 ,04:14:01 AM,3.96.188.68,13,0,100%
256,Tue ,18 ,May ,2021 ,04:15:01 AM,3.96.188.68,13,0,100%
257,Tue ,18 ,May ,2021 ,04:16:01 AM,3.96.188.68,13,0,100%
258,Tue ,18 ,May ,2021 ,04:17:01 AM,3.96.188.68,13,0,100%
259,Tue ,18 ,May ,2021 ,04:18:01 AM,3.96.188.68,13,0,100%
260,Tue ,18 ,May ,2021 ,04:19:01 AM,3.96.188.68,13,0,100%
261,Tue ,18 ,May ,2021 ,04:20:01 AM,3.96.188.68,13,0,100%
262,Tue ,18 ,May ,2021 ,04:21:01 AM,3.96.188.68,13,0,100%
263,Tue ,18 ,May ,2021 ,04:22:01 AM,3.96.188.68,13,0,100%
264,Tue ,18 ,May ,2021 ,04:23:01 AM,3.96.188.68,13,0,100%
265,Tue ,18 ,May ,2021 ,04:24:01 AM,3.96.188.68,13,0,100%
266,Tue ,18 ,May ,2021 ,04:25:01 AM,3.96.188.68,13,0,100%
267,Tue ,18 ,May ,2021 ,04:26:02 AM,3.96.188.68,13,0,100%
268,Tue ,18 ,May ,2021 ,04:27:01 AM,3.96.188.68,13,0,100%
269,Tue ,18 ,May ,2021 ,04:28:01 AM,3.96.188.68,13,0,100%
270,Tue ,18 ,May ,2021 ,04:29:01 AM,3.96.188.68,13,0,100%
271,Tue ,18 ,May ,2021 ,04:30:01 AM,3.96.188.68,13,0,100%
272,Tue ,18 ,May ,2021 ,04:31:01 AM,3.96.188.68,13,0,100%
273,Tue ,18 ,May ,2021 ,04:32:01 AM,3.96.188.68,13,0,100%
274,Tue ,18 ,May ,2021 ,04:33:01 AM,3.96.188.68,13,0,100%
275,Tue ,18 ,May ,2021 ,04:34:01 AM,3.96.188.68,13,0,100%
276,Tue ,18 ,May ,2021 ,04:35:01 AM,3.96.188.68,13,0,100%
277,Tue ,18 ,May ,2021 ,04:36:01 AM,3.96.188.68,13,0,100%
278,Tue ,18 ,May ,2021 ,04:37:02 AM,3.96.188.68,13,0,100%
279,Tue ,18 ,May ,2021 ,04:38:01 AM,3.96.188.68,13,0,100%
